id,document_id,course,questions
411,138b55c7,data-engineering-zoomcamp,"[
  ""How can I change my leaderboard display name in the course?"",
  ""What name should be used for the certificate upon course completion?"",
  ""Can I display my name on the course leaderboard?"",
  ""Is it possible to use URLs like NY Taxi data website to create external tables in BigQuery?"",
  ""Which data stores are supported for creating external tables in BigQuery?""
]"
412,154d7705,data-engineering-zoomcamp,"[
  ""What steps do I need to follow to ensure the code dependencies are properly installed?"",
  ""Which specific package is necessary to run the workshop code?"",
  ""Can you specify the installation command for the required dependency?"",
  ""Is there anything I need to install locally before running the code?"",
  ""Do I need to install duckdb before using the 'dlt[duckdb]' package?""
]"
413,f96517d9,data-engineering-zoomcamp,"[
""What should I do if my Jupyter Notebook is not running in a new Codespace?"",
""Can you tell me what package is required for a fresh local Virtual Environment to run Jupyter Notebook?"",
""What command do I need to install a needed package for the starter Jupyter Notebook?"",
""What steps should I take if I set up a new Virtual Environment and want to run the Jupyter Notebook from the teacher?"",
""Is there a specific package I need to install to run the starter Jupyter Notebook in a fresh environment?""
]"
414,773587dd,data-engineering-zoomcamp,"[
  ""What are the steps to use DuckDB In-Memory database with dlt?"",
  ""Is there an alternative storage option to DuckDB In-Memory?"",
  ""How can I switch to DuckDB in-file storage using dlt?"",
  ""What is the method to configure DuckDB for in-memory database usage in dlt?"",
  ""Are there instructions on changing DuckDB from in-memory to file storage for dlt?""
]"
415,73aff710,data-engineering-zoomcamp,"[
    ""How many records should I have after loading in Homework - dlt Exercise 3 - Merge a generator?"",
    ""What should be the age of the person with ID 3 in Homework - dlt Exercise 3?"",
    ""How can I calculate the sum of ages for all people in the merged data without getting a sum that's too high?"",
    ""What should I filter out to get an age sum that's within the given choices for Homework - dlt Exercise 3?"",
    ""How can I correctly set the bucket URL in the dlt workshop notebook to stop saving files to my C drive?""
]"
416,0728ca67,data-engineering-zoomcamp,"[
  ""Where can the command.sh file be found in the repository?"",
  ""What should I do if I receive a 'source: no such file or directory' error for command.sh?"",
  ""How can I verify that I cloned the correct RisingWave Workshop repository?"",
  ""What is the correct repository URL for the RisingWave Workshop?"",
  ""How can I check the contents of the repository for the command.sh file?""
]"
417,49a51e24,data-engineering-zoomcamp,"[
""Why do I get 'psql - command not found' error?"",
""Is there an alternative to psql for running SQL scripts?"",
""What command line tool should I use instead of psql?"",
""How can I install usql on macOS?"",
""What package manager does usql support for Windows?""
]"
418,f0d552a7,data-engineering-zoomcamp,"[""What should I do if I get an error saying 'docker-compose' not found during setup in Workshop 2?"", ""How can I fix the 'docker-compose' not found error if I usually run docker compose without a hyphen?"", ""What changes need to be made in the command.sh file to fix the docker compose error?"", ""If I am sure docker compose is installed, what might be the reason for the 'docker-compose' not found error?"", ""How should the start-cluster function look after editing for the 'docker-compose' not found error?""]"
419,9c750080,data-engineering-zoomcamp,"[
  ""What should I do if I see the error: Invalid top-level property x-image when setting up the RisingWave cluster?"",
  ""How can I correct the Invalid top-level property x-image error in my docker-compose.yml file?"",
  ""What are the valid top-level sections for a Compose file in RisingWave?"",
  ""Why might I be seeing an invalid top-level property x-image error in my Compose file?"",
  ""What steps can I take if Ubuntu does not support the required docker-compose version for the RisingWave setup?""
]"
420,6f4998e6,data-engineering-zoomcamp,"[
  ""Is it normal for records to be ingested in batches of 10 in Workshop 2 with the stream-kafka script?"",
  ""Why does the date timestamp change to the current time in the stream-kafka script?"",
  ""What should I do to observe changes in real-time while running queries in Workshop 2?"",
  ""How can I handle queries with the now() filter in Workshop 2?"",
  ""Has there been an update to increase the number of records ingested at a time in the stream-kafka script?""
]"
421,97170587,data-engineering-zoomcamp,"[
  ""Is Kafka installation necessary for the RisingWave workshop?"",
  ""Do I need to set up Kafka for Workshop 2?"",
  ""Is Kafka a prerequisite for Workshop 2 - RisingWave?"",
  ""Must Kafka be installed for the RisingWave session?"",
  ""Is it mandatory to have Kafka for the RisingWave workshop?""
]"
422,4def6541,data-engineering-zoomcamp,"[
  ""What is the required disk space for all the containers to be provisioned?"",
  ""How much disk space do we need to run psql and ingest taxi data?"",
  ""What total disk space should be free for setting up RisingWave and running psql?"",
  ""How much disk space is necessary for the containers and psql combined?"",
  ""What is the recommended free disk space to accommodate both provisioning containers and ingesting data?""
]"
423,66e117dd,data-engineering-zoomcamp,"[
  ""What should I do if I encounter issues running the stream-kafka script with Psycopg2?"",
  ""How can I resolve Psycopg2 problems in Workshop 2?"",
  ""What needs to be replaced in requirements.txt to fix Psycopg2 issues?"",
  ""What do I need to remember when opening another terminal to run psql?"",
  ""Which step must be repeated in each new terminal session for running psql?""
]"
424,94fd2476,data-engineering-zoomcamp,"[
""How can I resolve the issue of 'Could not build wheels for psycopg2' when installing pyproject.toml-based projects?"",
""What is the reason for the requirement to install gcc when using Anaconda to set up psycopg2?"",
""What does the gcc compiler system stand for and what programming languages does it support?"",
""Why might gcc need to be installed at the system level rather than within a virtual environment for psycopg2?"",
""What are the benefits and uses of GCC in the software development process?""
]"
425,70d83d78,data-engineering-zoomcamp,"[""What steps can I follow to fix the Psycopg2 InternalError when running the seed-kafka command after initial setup?"", ""How can I activate the Python virtual environment using Git Bash in Windows?"", ""What modification is needed in the seed_kafka.py file to fix issues on Windows?"", ""What command should I use to connect to the RisingWave cluster from PowerShell without being prompted for a password?"", ""How can I source commands.sh in PowerShell when working in the workshop directory?""]"
426,accb7285,data-engineering-zoomcamp,"[""What should I do if my stream-kafka script gets stuck with a Connection Refused error?"",
""How can I fix the Could not initialize seastar error when message_queue keeps restarting?"",
""What could be the cause of an insufficient physical memory error in the message_queue container?"",
""How can I resolve the syntax error at or near '.' when running psql -f risingwave-sql/table/trip_data.sql?"",
""What steps should I take if I encounter an error while running psql after starting services with default values using docker-compose up?""]"
427,cbca4495,data-engineering-zoomcamp,"[
  ""Is there a specific tool recommended for processing records for homework in Workshop 2?"",
  ""How can I ensure to get a static set of results for homework questions?"",
  ""What should I use instead of stream-kafka for the homework?"",
  ""If I don't want changing results, what should I switch stream-kafka to?"",
  ""Which Kafka tool provides a static set of results for Workshop 2 homework?""
]"
428,78fce6ad,data-engineering-zoomcamp,"[""How should I guarantee consistent results when querying a materialized view?"",
""What should I do if the homework answers do not match the provided options?"",
""Why is the order by clause not effective in materialized view creation?"",
""Which steps must be followed to ensure 100K records in the homework?"",
""What commands are necessary to troubleshoot incorrect homework answers?""]"
429,68842c02,data-engineering-zoomcamp,"[""What steps are required to install PostgreSQL on a Linux-based OS?"", ""How do I add the PostgreSQL key on a Linux terminal?"", ""What command updates the package list for PostgreSQL installation?"", ""Which command installs PostgreSQL and its contrib package?"", ""How can I check the status of the PostgreSQL service after installation?""]"
430,71b1984b,data-engineering-zoomcamp,"[
  ""How do I open the RisingWave Dashboard if xdg-open doesn’t work?"",
  ""Where can I find a solution if xdg-open does not open my browser for the RisingWave Dashboard?"",
  ""What should I substitute for w3m when following the solution on Stack Overflow to open the RisingWave Dashboard?"",
  ""Can I open the RisingWave Dashboard index.html file directly from my File Explorer or Finder?"",
  ""What should I do if I am on WSL and need to open the RisingWave Dashboard?""
]"
431,d452b490,data-engineering-zoomcamp,"[""What causes the error when running a Python script with a shebang line in Unix-like environments?"",
""How can I determine the correct Python interpreter path in a Unix-like environment?"",
""What should I do if my script has carriage return characters causing execution issues?"",
""How can I update the shebang line to ensure it's compatible with my Unix-like environment?"",
""What command can I use to convert line endings from Windows-style to Unix-style?""]"
432,707cae8f,data-engineering-zoomcamp,"[
  ""How is windowing defined in streaming SQL?"",
  ""What does windowing allow you to do in Sql?"",
  ""How does windowing help in data analysis?"",
  ""What are the boundaries used in windowing for Sql?"",
  ""Why is windowing important in streaming data processing?""
]"
433,ffbf3311,data-engineering-zoomcamp,"[
    ""How do I resolve the 'ModuleNotFoundError: No module named 'kafka.vendor.six.moves'' error when running 'from kafka import KafkaProducer' in Jupyter Notebook for Module 6 Homework?"",
    ""What should I do if my individual blocks in Mage pipeline run successfully, but some blocks fail when the whole pipeline is executed?"",
    ""How can I add triggers in Mage pipelines using the CLI?"",
    ""Do I need to manually handle data partitioning and clustering in BigQuery, or can it be done via DBT pipeline?"",
    ""What configurations are needed in the DBT model for data partitioning and clustering in BigQuery?""
]"
434,3916f4a9,data-engineering-zoomcamp,"[
  ""What is the command to create a Docker image from a base image in the Mage CLI course?"",
  ""How can I list all running Docker containers with their full container IDs?"",
  ""What steps are involved in installing Docker on a GCP VM instance?"",
  ""What is the command to activate a Conda environment?"",
  ""How can I identify processes listening to a particular port on Linux or MAC?""
]"
435,0227b872,machine-learning-zoomcamp,"[
  ""How do I enroll in the Machine Learning Zoomcamp?"",
  ""Where can I find inspiration for structuring my questions and answers?"",
  ""Is there a place where I can see the frequently asked questions for the data engineering course?"",
  ""Where can I find the sign-up link for the course?"",
  ""What document should I check for the structure of questions and answers?""
]"
436,39fda9f0,machine-learning-zoomcamp,"[""Are the course videos live or pre-recorded?"",
""When are the live sessions for office hours?"",
""Can I start watching the course videos immediately?"",
""Can I access recordings of office hours after they happen?"",
""Where can I find the course videos and office hours sessions?""]"
437,5170565b,machine-learning-zoomcamp,"[""Is there a way to make up for a missed session?"", ""How can I catch up if I miss a live session?"", ""What should I do if I have questions after missing a session?"", ""Where can I find recordings of the sessions I miss?"", ""Can I still ask questions if I can't attend the live session?""]"
438,ecca790c,machine-learning-zoomcamp,"[
    ""How in-depth is the theoretical content in the course?"",
    ""Will there be detailed derivation of mathematical concepts like gradient update rules?"",
    ""Is the primary emphasis of the course on practical application or theoretical understanding?"",
    ""Can I expect extensive theory discussions in the units?"",
    ""Where can I find an intuitive explanation of the theory covered?""
]"
439,c25b3de4,machine-learning-zoomcamp,"[""Do I need a math background to take this course?"", ""Are there any resources to help me understand linear algebra for this course?"", ""Will this course involve a lot of mathematical formulas?"", ""Can I get help from others if I have questions about the course material?"", ""Is there content outside of the course that can help me with linear algebra?""]"
440,6ba259b1,machine-learning-zoomcamp,"[""What should I do if I haven't received a confirmation email after filling the form?"",
""Where else should I check if the confirmation email isn't in my inbox?"",
""If I've unsubscribed from the newsletter, will I miss course updates?"",
""Is there a way to stay updated on the course if I don't receive emails?"",
""Which channels should I join to follow the course updates?""]"
441,67e2fd13,machine-learning-zoomcamp,"{
  ""question1"": ""What is the duration of the course?"",
  ""question2"": ""Can I extend the course time?"",
  ""question3"": ""How long does it take to complete extra projects?"",
  ""question4"": ""Is it possible to do additional activities to extend the course?"",
  ""question5"": ""Will completing an article extend the course time?""
}"
442,a6897e8c,machine-learning-zoomcamp,"[ 
  ""How many hours per week should I allocate for this course?"", 
  ""Can you tell me the weekly time commitment required for this course?"", 
  ""What is the estimated weekly study time for this course?"", 
  ""How much time did students in previous cohorts spend on this course weekly?"",
  ""Where can I find a detailed analysis of the time needed for different modules?"" 
]"
443,2eba08e3,machine-learning-zoomcamp,"[
  ""Do I need to complete any projects to get a certificate?"",
  ""What are the requirements for receiving a certificate?"",
  ""Is peer review mandatory for certificate eligibility?"",
  ""How many projects must I finish to qualify for a certificate?"",
  ""Where can I see an example of the certificate?""
]"
444,1d644223,machine-learning-zoomcamp,"[
  ""Will I receive a certificate if I miss the midterm project?"",
  ""Is passing the midterm project mandatory for certification?"",
  ""Can I still earn a certificate despite missing some coursework?"",
  ""Is it possible to obtain a certificate without completing every project?"",
  ""Do I qualify for a certificate if I missed the midterm project?""
]"
445,14890cd2,machine-learning-zoomcamp,"[""What basic Python concepts should I understand before joining the course?"", ""Where can I learn Python basics for data analysis?"", ""Why is it important to know how to run a Jupyter notebook for this course?"", ""How can I learn about importing libraries and declaring variables in Python?"", ""What operations should I be familiar with for data analysis in Python?""]"
446,a4fad482,machine-learning-zoomcamp,"[""Are there any hardware requirements for the course?"", ""Do I need a powerful laptop for the Machine Learning part?"", ""What kind of resources are needed for the Deep Learning part?"", ""Can I use any cloud service for the Deep Learning segment?"", ""Is an internet connection enough for the Machine Learning portion?""]"
447,34b7fd35,machine-learning-zoomcamp,"{
  ""questions"": [
    ""What is the link to setup TensorFlow with GPU on Ubuntu?"",
    ""Where can I find instructions for setting up TensorFlow with GPU?"",
    ""Can you share an article for TensorFlow GPU setup on Ubuntu?"",
    ""Is there a guide to configure TensorFlow GPU support on Ubuntu?"",
    ""How can I install TensorFlow with GPU support on Ubuntu?""
  ]
}"
448,4930aa19,machine-learning-zoomcamp,"[
  ""How do I find and join the course channel on Slack?"",
  ""Do I need to include a GitHub link with my homework submission?"",
  ""What steps should I follow to search for a course channel on Slack?"",
  ""Where can I enter the URL of my GitHub repository for grading?"",
  ""Can I use the search bar to find a specific channel on Slack?""
]"
449,ee58a693,machine-learning-zoomcamp,"[""If the course has started, can I still join?"",
""Will I be able to submit all homeworks if I join late?"",
""What are the requirements for getting a certificate?"",
""How many projects must I submit and review to get a certificate?"",
""Is it possible to join at the end of November and still get a certificate?""]"
450,636f55d5,machine-learning-zoomcamp,"[""Can I join the course at any time?"",
""When is the next cohort-based start date?"",
""Do I have to wait until September to start?"",
""Is there a specific month when cohorts begin?"",
""What are the available modes for taking the course?""]"
451,c839b764,machine-learning-zoomcamp,"[
  ""Is homework mandatory for finishing the course?"",
  ""Can I still submit my assignment if I missed the deadline?"",
  ""What happens if I don't submit my homework?"",
  ""Will late submissions be accepted for homework?"",
  ""Is it possible to extend the homework submission deadline?""
]"
452,0a278fb2,machine-learning-zoomcamp,"[""What are the first steps I should take after joining the course?"", 
""How do I find the course materials on the course page?"", 
""Where can I watch the office hours from previous cohorts?"", 
""How do I search for my cohort's videos on the DTC YouTube channel?"", 
""Where can I find the syllabus for ML Zoomcamp?""]"
453,8de4fefd,machine-learning-zoomcamp,"[
  ""Where can I find deadlines for the 2023 cohort?"",
  ""Are the deadlines for the course listed on the 2023 cohort page?"",
  ""What does the 2023 cohort page say about deadlines?"",
  ""How do I check important dates for the 2023 cohort?"",
  ""Where should I look for course deadlines specific to the 2023 cohort?""
]"
454,94e86808,machine-learning-zoomcamp,"[""What is the difference between the 2022 and 2023 iterations of the course?"", 
""Are there any new modules introduced in the 2023 course?"",
""Is the BentoML module still part of the 2023 course?"", 
""Is the homework the same in both the 2022 and 2023 courses?"", 
""Have any changes been made to the modules from the 2022 course in the 2023 iteration?""]"
455,e7ba6b8a,machine-learning-zoomcamp,"[""Were the course videos recorded specifically for this iteration?"", ""Are the 2021 course videos still relevant?"", ""Will new course videos be made available this year?"", ""Should I start with the 2021 course videos if I am new?"", ""Which Python version is recommended for the course?""]"
456,f7bc2f65,machine-learning-zoomcamp,"[
    ""How should I tag my social media posts about what I learned from the course?"",
    ""How do I submit multiple learning in public links with my homework?"",
    ""What is the maximum number of extra points I can earn for submitting learning in public links in weekly homework?"",
    ""Can I post the same content on different social platforms to earn extra points?"",
    ""Are the points for posting learning in public links different for midterms and capstones compared to weekly homework?""
]"
457,ae52a907,machine-learning-zoomcamp,"[
  ""How can I add my own notes to the community notes section?"",
  ""What steps do I take to create a pull request for community notes?"",
  ""How do I fork the course repository to add my notes?"",
  ""Where should I add the link to my notes in the course repository?"",
  ""Can I include homework and projects in my GitHub repository for the course?""
]"
458,dab5a24a,machine-learning-zoomcamp,"[
  ""Where can I find the leaderboard links for 2023 and 2022?"",
  ""How do I compute the hash of my email using Python?"",
  ""Why do I need to put my email in quotes when calling the compute_hash function?"",
  ""Is there an alternative way to compute the hash without using Python?"",
  ""Where should I paste my hashed email to check my scores?""
]"
459,49f9bda9,machine-learning-zoomcamp,"[
    ""How can I fix wget not being recognized as a command on Ubuntu?"",
    ""What is the simplest way to install wget on a Windows machine?"",
    ""How do I download a file using Python's urllib library?"",
    ""Is there a method to read a CSV file directly from a URL using pandas?"",
    ""How can I bypass https checks in Python when downloading files?""
]"
460,d44de7d1,machine-learning-zoomcamp,"[""How do I download a CSV file inside a notebook using a shell command?"",
""What is the purpose of the exclamation mark ! in a Jupyter notebook?"",
""How can I create a new directory called data using a shell command in a Jupyter notebook?"",
""How can I move the downloaded CSV file into a data directory within my notebook environment?"",
""Can the exclamation mark ! be used for commands other than wget in a Jupyter notebook?""]"
461,314ebe32,machine-learning-zoomcamp,"[""How can I access Linux on my Windows 11 device?"", ""What resource should I use to set up a WSL development environment?"", ""Which VS Code extension do I need to connect to WSL?"", ""Is there a specific guide by Microsoft for setting up WSL?"", ""Can I treat my WSL Ubuntu instance like a virtual machine in VS Code?""]"
462,98cff602,machine-learning-zoomcamp,"[""What error might I encounter when using 'git push -u origin master' for the first time?"",
""How can I fix the error 'src refspec master does not match any' when pushing to Github?"",
""Where can I find a tutorial for using Github as a beginner?"",
""Can I use the 'upload file' functionality on Github to upload my homework?"",
""Is it possible to share my Google Colab code directly to Github?""]"
463,54ec0de4,machine-learning-zoomcamp,"[""What is causing the singular matrix error when inverting a matrix?"",
 ""Why is the order of matrix multiplication important in homework exercises?"",
 ""What does it mean when a matrix is labeled as a singular matrix?"",
 ""Can every matrix be inverted, and if not, why?"",
 ""Why might X.dot(Y) not equal Y.dot(X) when multiplying matrices?""]"
464,f81f4ecb,machine-learning-zoomcamp,"[""Why doesn't the command 'conda create -n ml-zoomcamp python=3.9' work in my terminal?"", ""Can I use Python 3.8 instead of 3.9 for creating the environment?"", ""What should I do if I'm on Windows and just installed Anaconda?"", ""Which terminal should I use if I have installed Anaconda?"", ""What should I do if I don't have Anaconda or Miniconda installed?""]"
465,be760b92,machine-learning-zoomcamp,"[
    ""How can I read a dataset with Pandas in Windows?"",
    ""Why does my data path with backslashes not work in Python?"",
    ""What is the solution for escape sequence conflicts in file paths on Windows?"",
    ""How do I load a CSV file in Python on Windows without errors?"",
    ""Why does adding an 'r' before the file path solve the issue in Windows?""
]"
466,a2cfa1c9,machine-learning-zoomcamp,"[""What command should I use if I get a '403 Forbidden' error when pushing to a GitHub repository?"",
""How can I check the current URL configuration of my Git repository?"",
""What should the output look like when I run the URL configuration command for Git?"",
""How do I change the URL format to fix a '403 Forbidden' error in Git?"",
""Who contributed the solution for the '403 Forbidden' error in the introduction to machine learning section?""]"
467,7b907071,machine-learning-zoomcamp,"[""How can I solve the authentication failed error when pushing to GitHub from Git Bash?"",
""What changed after August 13, 2021, that affects pushing code to GitHub?"",
""Where can I find detailed instructions on generating a new SSH key for GitHub?"",
""What should I do if I encounter a fatal authentication error when using 'https://github.com/username'?"",
""Who provided the solution for the GitHub authentication issue in the FAQ?""]"
468,fc2e0a61,machine-learning-zoomcamp,"[""Why do I get a 'wget: unable to resolve host address' error on Kaggle when importing a dataset from GitHub?"", ""How can I fix the error 'wget: unable to resolve host address' while fetching data on Kaggle?"", ""What causes the 'Temporary failure in name resolution' error when using wget on Kaggle?"", ""What steps should I take if wget fails to resolve the host address for a dataset on Kaggle?"", ""Why is verifying my phone number needed to resolve host address issues on Kaggle?""]"
469,d43e5742,machine-learning-zoomcamp,"{
  ""questions"": [
    ""What video can help with creating a Python virtual environment in VS Code?"",
    ""Can I use Jupyter Notebooks directly in VS Code without a browser?"",
    ""How can I set up remote Jupyter Notebooks in VS Code?"",
    ""Is it possible to work with GitHub from VS Code?"",
    ""Who added the Git support-related information?""
  ]
}"
470,32bc0538,machine-learning-zoomcamp,"[""Do we need to run 'conda create -n ...' every time we open VS Code to work on the project?"", ""What command should we use to activate the environment after it has been created?"", ""How can we reproduce our existing environment in a YAML file?"", ""Is 'conda env create -f environment.yml' used to create a new environment from a YAML file?"", ""Do we need to run both 'conda create -n ...' and 'conda activate ml-zoomcamp' every time we want to work on the project?""]"
471,b6730228,machine-learning-zoomcamp,"[
  ""What should I expect when I multiply the inverse of XTX with the original matrix for Question 7 from Week1 Homework?"",
  ""Why didn't the inverse of XTX return an exact identity matrix when I multiplied it with the original matrix?"",
  ""Can you explain why I am seeing unexpected values like -1.38777878e-16 in the result of multiplying the inverse of XTX with the original matrix?"",
  ""What is floating point precision and how does it affect matrix multiplication in machine learning?"",
  ""Where can I find more information about floating point math issues on computers?""
]"
472,3ce9bbb8,machine-learning-zoomcamp,"{
  ""question1"": ""What kinds of information does pandas.DataFrame.info() print?"",
  ""question2"": ""Can you name an example method in pandas to get dataset details?"",
  ""question3"": ""What function prints the column and memory usage info for a DataFrame?"",
  ""question4"": ""Which method shows the index datatype and number of entries in a dataset?"",
  ""question5"": ""How do you display the not-null count and datatype for every column in a DataFrame?""
}"
473,4e584d06,machine-learning-zoomcamp,"[
  ""What should I do if I encounter a NameError saying 'name np is not defined'?"",
  ""How can I fix the error 'NameError: name np is not defined'?"",
  ""What steps should I take if I see a NameError related to 'np'?"",
  ""Why am I getting a NameError for 'pd' in my machine learning code?"",
  ""Can you tell me how to resolve a NameError involving pandas or numpy?""
]"
474,ff4da2b6,machine-learning-zoomcamp,"[
  ""What method allows the selection of numeric columns in a DataFrame?"",
  ""How can I concisely select columns with object data types from a DataFrame?"",
  ""Is there a way to obtain only numeric columns if there are many columns in the DataFrame?"",
  ""Can I filter DataFrame columns based on their data type?"",
  ""How would I retrieve a list of columns with object data types using pandas?""
]"
475,58c1c168,machine-learning-zoomcamp,"[
""How can I determine the dimensions of a dataset in Pandas?"",
""What method gives the number of rows in a Pandas DataFrame?"",
""How do I find the number of columns in a Pandas DataFrame?"",
""What attribute helps in identifying the shape of a dataset using Pandas?"",
""Who contributed the information on dataset shape identification?""
]"
476,96076a1a,machine-learning-zoomcamp,"[""How can I avoid Value errors with array shapes in homework?"", ""What function should I use for matrix multiplication to avoid errors?"", ""Why is the order of multiplying matrices important?"", ""What should match in matrices to perform multiplication correctly?"", ""Who added the information on avoiding Value errors with array shapes?""]"
477,3218389a,machine-learning-zoomcamp,"[""Why do we replace NaN values with the column average?"", ""How do you replace NaN values in a column?"", ""What is imputing in the context of NaN values?"", ""Why don't we remove rows with NaN values?"", ""What steps are involved in imputing NaN values?""]"
478,183a1c90,machine-learning-zoomcamp,"[
  ""What is the mathematical formula used for linear regression as described in Question 7?"",
  ""Which resources can provide additional learning on ordinary least squares?"",
  ""Who contributed the additional comments on the linear regression problem in the record?"",
  ""What does the matrix X represent in the context of linear regression?"",
  ""Can you recommend videos for understanding multiple linear regression in matrix form?""
]"
479,f0bc1c19,machine-learning-zoomcamp,"[""What is likely the cause for FINAL MULTIPLICATION not having 5 columns?"", ""Could interchanging steps in multiplication lead to FINAL MULTIPLICATION issues?"", ""Whose guidance is provided for multiplication errors in this section?"", ""Is it possible to use instead instead of what is required in multiplication?"", ""Who contributed the answer regarding FINAL MULTIPLICATION issues?""]"
480,735e6c78,machine-learning-zoomcamp,"[""What operator is preferred for matrix-matrix multiplication in numpy?"",
 ""Which operator should be used for element-wise multiplication?"",
 ""How is matrix-vector multiplication performed in numpy?"",
 ""What function can be used for multiplying by a scalar?"",
 ""Who added this information to the FAQ record?""]"
481,b8ca1cd3,machine-learning-zoomcamp,"[
    ""What should I do if I get an 'ImportError: cannot import name contextfilter from jinja2' error when launching Jupyter notebook?"",
    ""How can I resolve the 'ImportError' related to 'contextfilter' in Jupyter notebook?"",
    ""Is there a solution for the 'ImportError' in Jupyter notebook involving 'jinja2'?"",
    ""Can you explain what to do when encountering a 'contextfilter' import error in a new Jupyter environment?"",
    ""What steps should I follow to fix the 'jinja2 contextfilter' import error in Jupyter?""
]"
482,efdb235f,machine-learning-zoomcamp,"[
  ""What should I do if wget https://raw.githubusercontent.com/alexeygrigorev/datasets/master/housing.csv hangs on my MacOS Ventura M1?"",
  ""How do I fix IPv6 issues causing wget to hang on MacOS Ventura M1?"",
  ""What action is required in System Settings if wget hangs on MacOS Ventura M1?"",
  ""Where in Network settings do I configure IPv6 to fix wget on MacOS Ventura M1?"",
  ""How do I manually set up IPv6 to resolve wget issues on MacOS Ventura M1?""
]"
483,355348f0,machine-learning-zoomcamp,"[
  ""What should I do if I'm using macOS and WGET doesn't work?"",
  ""Can you give an example of using curl to download a file?"",
  ""What does the -o flag do in the curl command?"",
  ""How do you specify the file's name when using curl?"",
  ""Where can I find more information about how to use curl?""
]"
484,67afabf5,machine-learning-zoomcamp,"[""What function can I use to round a number to a specific number of decimal places?"",
""How can I format a number to three decimal places in a print statement?"",
""Is there a way to round all values in a pandas Series?"",
""Where can I find more information on rounding values in pandas Series?"",
""Who provided the answer about rounding numbers in the course record?""]"
485,50d737e7,machine-learning-zoomcamp,"[""What are the crucial links for starting Week 2 in the Machine Learning for Regression course?"", ""Where can I find the calendar for weekly meetings for Week 2 starting on September 18, 2023?"", ""How do I submit the homework for Week 2 of this course?"", ""Where can I find all the homeworks for the Machine Learning Zoomcamp?"", ""Where can I ask questions for the live sessions for Week 2?""]"
486,bbc0fca3,machine-learning-zoomcamp,"[""What is an effective way to check for a long tail in my data?"", ""How can I visualize the distribution of 'median_house_value'?"", ""What code should I use to load the housing data?"", ""How do I calculate the skewness of the 'median_house_value' column?"", ""What method can I use to describe the 'median_house_value' dataset?""]"
487,6f3bdd20,machine-learning-zoomcamp,"[""Why did I get a LinAlgError: Singular Matrix when following the videos?"", ""What should I do if I encounter a Singular Matrix error in my code?"", ""Why will we get a Singular Matrix error when doing the inverse of X a second time?"", ""Can you explain why a Singular Matrix error occurs in our course?"", ""Will the Regularization video explain the Singular Matrix error in more detail?""]"
488,27c2d90a,machine-learning-zoomcamp,"[
  ""Where can I find a detailed description of the California housing dataset?"",
  ""Where is the California housing dataset described?"",
  ""Where can the California housing dataset details be located?"",
  ""Where can I get more information on the California housing dataset?"",
  ""Where should I look to learn more about the California housing dataset?""
]"
489,88e9600a,machine-learning-zoomcamp,"[
  ""What should I do if I get NaNs after applying .mean() in a for loop with RMSE?"",
  ""Why am I getting NaNs after using .mean() in my RMSE function with for loops?"",
  ""How can I fix NaNs appearing in the RMSE calculation after applying .mean()?"",
  ""What steps can be taken when RMSE contains NaNs due to .mean() function?"",
  ""How did Sasmito Yudha Husada solve the problem of getting NaNs in RMSE calculations?""
]"
490,d59d8df7,machine-learning-zoomcamp,"[""Why should we transform the target variable to a logarithm distribution?"", 
""Is transforming the target variable to a logarithm distribution necessary for all machine learning projects?"", 
""How can I determine if my target variable is highly skewed?"", 
""What is the easiest way to evaluate the skewness of my target variable?"", 
""Does skewness always affect the distribution of the dataset?""]"
491,0b3eaf92,machine-learning-zoomcamp,"[""What technique can I use to read a dataset directly from GitHub?"", ""How do I load a GitHub dataset into a pandas dataframe?"", ""Can you show me how to read a dataset from a GitHub link?"", ""Which function allows reading data from a GitHub URL into pandas?"", ""What is the command to read a CSV file from GitHub into pandas?""]"
492,8fe56032,machine-learning-zoomcamp,"[""How can I load the dataset directly through Kaggle Notebooks?"",
 ""What command should I use before wget in Kaggle Notebooks?"",
 ""Is there a specific URL for loading the dataset in Kaggle Notebooks?"",
 ""What's the Pandas command to read the dataset after loading it in Kaggle Notebooks?"",
 ""Who provided the information on loading the dataset through Kaggle Notebooks?""]"
493,af833e0a,machine-learning-zoomcamp,"[
  ""How can I filter a dataset by the values of a specific column?"",
  ""What operators can I use to filter a dataset based on multiple conditions?"",
  ""Is there an alternative method to filter a dataset using specific values?"",
  ""How would one filter a dataset for values '<1H OCEAN' or 'INLAND'?"",
  ""Can I use both 'OR' and 'AND' operators in a single filter condition?""
]"
494,8d209d6d,machine-learning-zoomcamp,"[
  ""How can I load the dataset from GitHub using the requests library?"",
  ""What steps should I follow to save a dataset to a file using requests?"",
  ""What URL is used to load the dataset for homework?"",
  ""What should I do if the download fails when using requests?"",
  ""How do I check if the request to download the dataset was successful?""
]"
495,0bc4c3da,machine-learning-zoomcamp,"[""Why is a null column appearing even after applying .fillna()?"", ""How can I prevent references attaching both variables when duplicating a dataframe?"", ""What is a shallow copy when referencing a dataframe?"", ""How do I create a deep copy of a dataframe?"", ""What technique ensures a dataframe copy without references to original variables?""]"
